,company_permalink,funding_round_permalink,funding_round_type,raised_amount_usd,permalink,name,homepage_url,category_list,status,country_code,state_code,region,city,primary_sector,main_sector
39660,/organization/military-com,/funding-round/c2222f82c55fede0355a1f32c3ae9f1e,venture,5500000.0,/organization/military-com,Military.com,http://www.military.com/,News,acquired,USA,CA,SF Bay Area,San Francisco,News,"News, Search and Messaging"
39673,/organization/millennial-media,/funding-round/215cfc08d5fa087dba114a762126c03f,venture,6300000.0,/organization/millennial-media,Millennial Media,http://www.millennialmedia.com,Advertising|App Marketing|Brand Marketing|Marketplaces|Mobile Advertising,acquired,USA,MD,Baltimore,Baltimore,Advertising,"Social, Finance, Analytics, Advertising"
39674,/organization/millennial-media,/funding-round/b7972b9db935e7ce569582bba4a847c9,venture,15000000.0,/organization/millennial-media,Millennial Media,http://www.millennialmedia.com,Advertising|App Marketing|Brand Marketing|Marketplaces|Mobile Advertising,acquired,USA,MD,Baltimore,Baltimore,Advertising,"Social, Finance, Analytics, Advertising"
39677,/organization/millennial-net,/funding-round/72776ec3c16a63ec90d22937f03e5495,venture,6000000.0,/organization/millennial-net,Millennial Net,http://www.millennialnet.com/,Energy Efficiency|Networking|Wireless,operating,USA,MA,Boston,Chelmsford,Energy Efficiency,Cleantech / Semiconductors
39683,/organization/millennium-pharmacy-systems,/funding-round/0ae6dfb9627f031459b5c65aa206bf41,venture,7074808.0,/organization/millennium-pharmacy-systems,Millennium Pharmacy Systems,http://www.mpsrx.com,Biotechnology,acquired,USA,IL,Chicago,Oak Brook,Biotechnology,Cleantech / Semiconductors
39691,/organization/milyoni,/funding-round/614214980ae9c36b902e8d34e42b05c0,venture,11000000.0,/organization/milyoni,Milyoni,http://www.milyoni.com,Games|Social Buying,acquired,USA,CA,SF Bay Area,Pleasanton,Games,Entertainment
39709,/organization/mimix-broadband,/funding-round/80f42ea94edef3813c99c0f727fced40,venture,8500000.0,/organization/mimix-broadband,Mimix Broadband,http://www.mimixbroadband.com,Semiconductors,acquired,USA,MA,Boston,Lowell,Semiconductors,Cleantech / Semiconductors
39710,/organization/mimix-broadband,/funding-round/b51464bd032168bbc173c9c4274ee6e8,venture,10000000.0,/organization/mimix-broadband,Mimix Broadband,http://www.mimixbroadband.com,Semiconductors,acquired,USA,MA,Boston,Lowell,Semiconductors,Cleantech / Semiconductors
39719,/organization/mimosa-systems,/funding-round/63fab04921b7abb98a22ef6a6a64f162,venture,11000000.0,/organization/mimosa-systems,Mimosa Systems,http://www.mimosasystems.com,Software,acquired,USA,CA,SF Bay Area,Santa Clara,Software,Others
39723,/organization/minco-technology-labs,/funding-round/6b09d07202d443d4da5590356c0cb76b,venture,5500000.0,/organization/minco-technology-labs,Minco Technology Labs,http://www.mincotech.com,Semiconductors,operating,USA,TX,Austin,Austin,Semiconductors,Cleantech / Semiconductors
39736,/organization/mindbody,/funding-round/558d22b2246afe0f3b6cbfbf00ef7ab3,venture,9000000.0,/organization/mindbody,MINDBODY,http://mindbodyonline.com,Software,ipo,USA,CA,San Luis Obispo,San Luis Obispo,Software,Others
39737,/organization/mindbody,/funding-round/754060f0b48b7865b6a25bb7de26cab0,venture,14000000.0,/organization/mindbody,MINDBODY,http://mindbodyonline.com,Software,ipo,USA,CA,San Luis Obispo,San Luis Obispo,Software,Others
39741,/organization/mindcare-solutions,/funding-round/6ec570d9892cef86c87d6d8fb7472075,venture,12800000.0,/organization/mindcare-solutions,MindCare Solutions,http://mindcaresolutions.com/,Health Services Industry,operating,USA,TN,Nashville,Nashville,Health Services Industry,Health
39757,/organization/mindflow-technologies,/funding-round/ee8403bf14e740caf30c6f43519ae689,venture,5600000.0,/organization/mindflow-technologies,MindFlow Technologies,http://www.mindflow.com/,Analytics|Application Performance Monitoring|Application Platforms,operating,USA,TX,Dallas,Plano,Analytics,"Social, Finance, Analytics, Advertising"
39758,/organization/mindframe-inc,/funding-round/0256646c0a2b7cea4c12f5fe2565e1b0,venture,6500000.0,/organization/mindframe-inc,Mindframe,http://mindframeinc.com,Biotechnology,operating,USA,CA,Anaheim,Irvine,Biotechnology,Cleantech / Semiconductors
39760,/organization/mindframe-inc,/funding-round/db893f03cd446802e271a8007e411cea,venture,7087672.0,/organization/mindframe-inc,Mindframe,http://mindframeinc.com,Biotechnology,operating,USA,CA,Anaheim,Irvine,Biotechnology,Cleantech / Semiconductors
39763,/organization/mindjet,/funding-round/b912c6fb47bc66157dcc54049b7a77ad,venture,15000000.0,/organization/mindjet,Mindjet,http://www.mindjet.com,Chat|Collaboration|Document Management|Software|Video Conferencing,operating,USA,CA,SF Bay Area,San Francisco,Chat,"News, Search and Messaging"
39785,/organization/mindshift-technologies,/funding-round/639fe6d0cdeb5fbc22ec4897019cfdf2,venture,11000000.0,/organization/mindshift-technologies,mindSHIFT Technologies,http://www.mindSHIFT.com,Enterprise Software,acquired,USA,MA,Boston,Waltham,Enterprise Software,Others
39787,/organization/mindshift-technologies,/funding-round/dc689274ddd10dfd0e7e37b62d807aa0,venture,14000000.0,/organization/mindshift-technologies,mindSHIFT Technologies,http://www.mindSHIFT.com,Enterprise Software,acquired,USA,MA,Boston,Waltham,Enterprise Software,Others
39790,/organization/mindsnacks,/funding-round/c6f08d59ed27c8e3ec01b548307c0813,venture,6500000.0,/organization/mindsnacks,MindSnacks,http://www.mindsnacks.com,Games|Language Learning,operating,USA,CA,SF Bay Area,San Francisco,Games,Entertainment
39793,/organization/mindtickle,/funding-round/18c43e131f1f31eb9549588ec62ebc16,venture,12500000.0,/organization/mindtickle,MindTickle,http://www.mindtickle.com,Enterprise Software|Gamification|Human Resources|SaaS|Sales and Marketing|Sales Automation|Training,operating,USA,CA,SF Bay Area,Sunnyvale,Enterprise Software,Others
39809,/organization/mineraltree,/funding-round/199f917c2d5b783caaa2a649379dd46a,venture,9300000.0,/organization/mineraltree,MineralTree,http://www.mineraltree.com,Accounting|Banking|Finance|Financial Services|FinTech|Payments,operating,USA,MA,Boston,Cambridge,Accounting,"Social, Finance, Analytics, Advertising"
39810,/organization/mineraltree,/funding-round/358cee8a2e3c98955539b5910b6c8295,venture,11100000.0,/organization/mineraltree,MineralTree,http://www.mineraltree.com,Accounting|Banking|Finance|Financial Services|FinTech|Payments,operating,USA,MA,Boston,Cambridge,Accounting,"Social, Finance, Analytics, Advertising"
39844,/organization/minimally-invasive-devices,/funding-round/1f9f87686793fefe6edbd1762eeeb35c,venture,14118523.0,/organization/minimally-invasive-devices,Minimally invasive devices,http://www.midsurgical.com,Enterprise Software,operating,USA,OH,"Columbus, Ohio",Columbus,Enterprise Software,Others
39845,/organization/minimally-invasive-devices,/funding-round/27aed8c3063ee4c985e98717bc74be68,venture,9000000.0,/organization/minimally-invasive-devices,Minimally invasive devices,http://www.midsurgical.com,Enterprise Software,operating,USA,OH,"Columbus, Ohio",Columbus,Enterprise Software,Others
39865,/organization/mino-wireless-usa,/funding-round/e00fa6bbd8a660f7c0d49c07456b2c01,venture,14932000.0,/organization/mino-wireless-usa,Mino Wireless USA,,Mobile,operating,USA,CA,SF Bay Area,Santa Clara,Mobile,"News, Search and Messaging"
39873,/organization/minowireless,/funding-round/2148cc625666dcb80b134d8a643dfc1a,venture,7000000.0,/organization/minowireless,MiNOWireless,http://www.minowireless.com,Mobile,closed,USA,CA,SF Bay Area,Santa Clara,Mobile,"News, Search and Messaging"
39875,/organization/mint,/funding-round/2b2a23c0f1abfd02c58372e5dd7e16e0,venture,14000000.0,/organization/mint,Mint,http://www.mint.com,Curated Web|Finance,acquired,USA,CA,SF Bay Area,Mountain View,Curated Web,"News, Search and Messaging"
39879,/organization/mint,/funding-round/a56dbea0c048f75698a1786e5db15f0f,venture,12000000.0,/organization/mint,Mint,http://www.mint.com,Curated Web|Finance,acquired,USA,CA,SF Bay Area,Mountain View,Curated Web,"News, Search and Messaging"
39882,/organization/minted,/funding-round/91a1168ccc372e9b9ec9a3d390e138f9,venture,5500000.0,/organization/minted,Minted,http://www.minted.com,Art|Crowdsourcing|Design|E-Commerce|Home Decor,operating,USA,CA,SF Bay Area,San Francisco,Art,Entertainment
39885,/organization/mintera,/funding-round/31e29330e333b00126343941d6654786,venture,10000000.0,/organization/mintera,Mintera,http://www.mintera.com,Hardware + Software,acquired,USA,MA,Boston,Acton,Hardware + Software,Manufacturing
39893,/organization/mintigo,/funding-round/48338335138201b94cb909c2386d620f,venture,10000000.0,/organization/mintigo,Mintigo,http://www.mintigo.com,B2B|Big Data|Big Data Analytics|CRM|Enterprise Software|Internet Marketing|Machine Learning|Marketing Automation|Predictive Analytics|SaaS,operating,USA,CA,SF Bay Area,San Mateo,B2B,"Social, Finance, Analytics, Advertising"
39894,/organization/mintigo,/funding-round/4b1a4bb3be741390c197dffe0cffa055,venture,9000000.0,/organization/mintigo,Mintigo,http://www.mintigo.com,B2B|Big Data|Big Data Analytics|CRM|Enterprise Software|Internet Marketing|Machine Learning|Marketing Automation|Predictive Analytics|SaaS,operating,USA,CA,SF Bay Area,San Mateo,B2B,"Social, Finance, Analytics, Advertising"
39897,/organization/minus,/funding-round/9cb83f4ecde98651ab4f341b20effd0b,venture,8000000.0,/organization/minus,Minus,http://minus.com,Curated Web|File Sharing|Web Hosting,operating,USA,NY,New York City,New York,Curated Web,"News, Search and Messaging"
39902,/organization/minutekey,/funding-round/208f3f379b9293fe36bb206ba23f3726,venture,10000000.0,/organization/minutekey,MinuteKey,http://www.minutekey.com,Hardware + Software,operating,USA,CO,Denver,Boulder,Hardware + Software,Manufacturing
39903,/organization/minutekey,/funding-round/8f34061108a0887152eaec2b840975ca,venture,10600000.0,/organization/minutekey,MinuteKey,http://www.minutekey.com,Hardware + Software,operating,USA,CO,Denver,Boulder,Hardware + Software,Manufacturing
39914,/organization/miox,/funding-round/370a4d208cd3e130e04c38902dbbe60f,venture,14500000.0,/organization/miox,MIOX,http://www.miox.com,Clean Technology,operating,USA,NM,Albuquerque,Albuquerque,Clean Technology,Cleantech / Semiconductors
39915,/organization/miox,/funding-round/442f95a78af2b629355d8a870a1009cb,venture,5000000.0,/organization/miox,MIOX,http://www.miox.com,Clean Technology,operating,USA,NM,Albuquerque,Albuquerque,Clean Technology,Cleantech / Semiconductors
39924,/organization/mirabel-medical-systems,/funding-round/5dcca3796d63f77031cb125514631209,venture,9000000.0,/organization/mirabel-medical-systems,Mirabel Medical Systems,,Medical Devices,closed,USA,TX,Austin,Austin,Medical Devices,Health
39925,/organization/mirabilis-medica,/funding-round/09e171e98f2cbbd93d460a65f7dff6cf,venture,7000000.0,/organization/mirabilis-medica,Mirabilis Medica,http://mirabilismedica.com,Health Care,operating,USA,WA,Seattle,Bothell,Health Care,Health
39931,/organization/mirabilis-medica,/funding-round/c917520a9e6409561c89f0752de5b2bd,venture,10500000.0,/organization/mirabilis-medica,Mirabilis Medica,http://mirabilismedica.com,Health Care,operating,USA,WA,Seattle,Bothell,Health Care,Health
39940,/organization/miradia,/funding-round/de1a574681f5b562afebf1cf39ee5039,venture,15000000.0,/organization/miradia,Miradia,http://www.miradia.com,Semiconductors,operating,USA,CA,SF Bay Area,Sunnyvale,Semiconductors,Cleantech / Semiconductors
39944,/organization/mirador-financial,/funding-round/88c129e8b3053217978f7423ffbd213c,venture,7000000.0,/organization/mirador-financial,Mirador Financial,http://miradorlending.com,Banking|Financial Services|FinTech|Information Technology,operating,USA,OR,"Portland, Oregon",Portland,Banking,"Social, Finance, Analytics, Advertising"
39947,/organization/mirage-networks,/funding-round/630cc51038c48f5942921ea7be105fad,venture,12000000.0,/organization/mirage-networks,Mirage Networks,http://www.miragenetworks.com,Security,acquired,USA,IL,Chicago,Chicago,Security,Others
39949,/organization/miragen-therapeutics,/funding-round/2f0328dd062905ff26e7a9bda0180998,venture,8500000.0,/organization/miragen-therapeutics,Miragen Therapeutics,http://www.miragentherapeutics.com,Biotechnology,operating,USA,CO,Denver,Boulder,Biotechnology,Cleantech / Semiconductors
39951,/organization/miragen-therapeutics,/funding-round/539bd389525ca90c6ea89746ebf64fb7,venture,8000000.0,/organization/miragen-therapeutics,Miragen Therapeutics,http://www.miragentherapeutics.com,Biotechnology,operating,USA,CO,Denver,Boulder,Biotechnology,Cleantech / Semiconductors
39954,/organization/miragen-therapeutics,/funding-round/fb283925277619fe1ebd449c88ad9527,venture,7000000.0,/organization/miragen-therapeutics,Miragen Therapeutics,http://www.miragentherapeutics.com,Biotechnology,operating,USA,CO,Denver,Boulder,Biotechnology,Cleantech / Semiconductors
39965,/organization/mirantis,/funding-round/a38c907d42e372a979b07d9583311858,venture,10000000.0,/organization/mirantis,Mirantis,http://www.mirantis.com,Cloud Computing|Enterprise Software|Infrastructure|Open Source,operating,USA,CA,SF Bay Area,Mountain View,Cloud Computing,"News, Search and Messaging"
39966,/organization/mirantis,/funding-round/b3bf97edf739f5c574687f38106b5f21,venture,10000000.0,/organization/mirantis,Mirantis,http://www.mirantis.com,Cloud Computing|Enterprise Software|Infrastructure|Open Source,operating,USA,CA,SF Bay Area,Mountain View,Cloud Computing,"News, Search and Messaging"
39968,/organization/mirapoint-software,/funding-round/e1edbc9cde135579a601cd3462554366,venture,10300000.0,/organization/mirapoint-software,Mirapoint Software,http://www.mirapoint.com,Messaging,acquired,USA,CA,SF Bay Area,Sunnyvale,Messaging,"News, Search and Messaging"
39981,/organization/miromatrix-medical,/funding-round/dc6c0eaa9279d5996132cebb31dcd485,venture,5312856.0,/organization/miromatrix-medical,Miromatrix Medical,http://miromatrix.com,Biotechnology,operating,USA,MN,Minneapolis,Eden Prairie,Biotechnology,Cleantech / Semiconductors
39982,/organization/mirra,/funding-round/206d37cc0d77988748d3f4ededca9927,venture,8000000.0,/organization/mirra,Mirra,,Software,acquired,USA,CA,SF Bay Area,Sunnyvale,Software,Others
39988,/organization/mirror,/funding-round/db05fea9f5c6da381cd4822a2349837a,venture,8800000.0,/organization/mirror,Mirror,https://mirror.co,Bitcoin|Finance|FinTech,operating,USA,CA,SF Bay Area,San Francisco,Bitcoin,Cleantech / Semiconductors
39992,/organization/miselu-inc,/funding-round/fa2afb0ac017d123d684c904e676317c,venture,6000000.0,/organization/miselu-inc,Miselu Inc.,http://miselu.com,Android|iOS|iPad|Music|Wireless,operating,USA,CA,SF Bay Area,San Francisco,Android,"Social, Finance, Analytics, Advertising"
40014,/organization/mission-motors,/funding-round/66a28af4063b7e595d178e091f35313b,venture,5069797.0,/organization/mission-motors,Mission Motors,http://www.ridemission.com,Automotive|Clean Technology|Software,operating,USA,CA,SF Bay Area,San Francisco,Automotive,Automotive & Sports
40015,/organization/mission-motors,/funding-round/7c31a2f3807ea98417f86362b4fa8339,venture,9000000.0,/organization/mission-motors,Mission Motors,http://www.ridemission.com,Automotive|Clean Technology|Software,operating,USA,CA,SF Bay Area,San Francisco,Automotive,Automotive & Sports
40028,/organization/mit-cshub,/funding-round/5489618defe79b13f4c45aa663b24191,venture,10000000.0,/organization/mit-cshub,MIT CSHub,http://cshub.mit.edu,Education,operating,USA,MA,Boston,Cambridge,Education,Others
40031,/organization/mitek-systems,/funding-round/282337c2a914934cf3366e4a67881755,venture,15000000.0,/organization/mitek-systems,Mitek Systems,http://www.miteksystems.com,Mobile|Mobile Commerce|Mobile Payments|Mobile Software Tools|Software,ipo,USA,CA,San Diego,San Diego,Mobile,"News, Search and Messaging"
40037,/organization/mitokyne,/funding-round/f1aba6f84cd740f224519a5a19e5d062,venture,5222321.0,/organization/mitokyne,Mitokyne,,Biotechnology,operating,USA,MA,Boston,Boston,Biotechnology,Cleantech / Semiconductors
40042,/organization/mitralign,/funding-round/15f3926faa45051c2631619d44315892,venture,8000000.0,/organization/mitralign,Mitralign,http://www.mitralign.com,Health and Wellness,operating,USA,MA,Boston,Tewksbury,Health and Wellness,Health
40051,/organization/mitu-network,/funding-round/66f363ae26713e7ebd27ccb186f30b07,venture,5000000.0,/organization/mitu-network,MiTu Network,http://mituinc.com/,Digital Media|Direct Marketing|Media,operating,USA,CA,Los Angeles,Culver City,Digital Media,Entertainment
40052,/organization/mitu-network,/funding-round/b974408835202bd7c1116570a8ea293f,venture,10000000.0,/organization/mitu-network,MiTu Network,http://mituinc.com/,Digital Media|Direct Marketing|Media,operating,USA,CA,Los Angeles,Culver City,Digital Media,Entertainment
40054,/organization/mix1,/funding-round/b47c5564b7780ffa1d538396bdae298c,venture,6200000.0,/organization/mix1,mix1,http://www.mix1life.com/,,operating,USA,AZ,Phoenix,Scottsdale,,Blanks
40061,/organization/mixbook,/funding-round/b8e3eb685bae717a79a52dc8cf0c54ed,venture,10000000.0,/organization/mixbook,Mixbook,http://www.mixbook.com,Curated Web,operating,USA,CA,SF Bay Area,Palo Alto,Curated Web,"News, Search and Messaging"
40065,/organization/mixed-media-labs,/funding-round/b9970d2f2cce4d9d83ce537fbb3d3ad2,venture,5000000.0,/organization/mixed-media-labs,Mixed Media Labs,http://www.mixedmedialabs.com,Software,operating,USA,CA,SF Bay Area,San Francisco,Software,Others
40066,/organization/mixercast,/funding-round/57324a04b85eb9265989668dd4a0c4a5,venture,6000000.0,/organization/mixercast,Mixercast,http://www.mixercast.com,Curated Web|Web Tools,closed,USA,CA,SF Bay Area,San Mateo,Curated Web,"News, Search and Messaging"
40079,/organization/mixpanel,/funding-round/390c74459a5ac985a11daac700187532,venture,10250000.0,/organization/mixpanel,Mixpanel,http://www.mixpanel.com,Mobile Analytics,operating,USA,CA,SF Bay Area,San Francisco,Mobile Analytics,"Social, Finance, Analytics, Advertising"
40085,/organization/mixpo,/funding-round/a97e50abdab00ebf8711cf1676d778b9,venture,6500000.0,/organization/mixpo,Mixpo,http://mixpo.com,Advertising|Video,operating,USA,WA,Seattle,Seattle,Advertising,"Social, Finance, Analytics, Advertising"
40090,/organization/miyowa,/funding-round/6e979ee407a46277680949bf4fde5331,venture,7870000.0,/organization/miyowa,Miyowa,http://www.miyowa.com,Social Media,acquired,USA,CA,SF Bay Area,San Francisco,Social Media,"Social, Finance, Analytics, Advertising"
40097,/organization/mktg,/funding-round/3ed7f70e9b4166e16422344a2b6fc04f,venture,5000000.0,/organization/mktg,mktg,http://www.mktg.com,Advertising,closed,USA,NY,New York City,New York,Advertising,"Social, Finance, Analytics, Advertising"
40100,/organization/mlevel,/funding-round/b06f2ecc247ce0225c31a8362dd6cd85,venture,5000000.0,/organization/mlevel,MLevel,https://www.mlevel.com/,Software,operating,USA,IL,Chicago,Chicago,Software,Others
40117,/organization/mnectar,/funding-round/a8d1104d8f9965d764b91b26214e70bd,venture,8000000.0,/organization/mnectar,mNectar,http://www.mnectar.com,Advertising|Mobile|Virtualization,operating,USA,CA,SF Bay Area,San Francisco,Advertising,"Social, Finance, Analytics, Advertising"
40118,/organization/mnemosyne-pharmaceuticals,/funding-round/194eb6c9ff0b75d6e75c6b9d967ece17,venture,5400000.0,/organization/mnemosyne-pharmaceuticals,Mnemosyne Pharmaceuticals,http://mnemosynepharma.com,Biotechnology,operating,USA,RI,Providence,Providence,Biotechnology,Cleantech / Semiconductors
40119,/organization/mnemosyne-pharmaceuticals,/funding-round/ecd1075b9ac2d2e0f9a83e65e68ac4f9,venture,6000000.0,/organization/mnemosyne-pharmaceuticals,Mnemosyne Pharmaceuticals,http://mnemosynepharma.com,Biotechnology,operating,USA,RI,Providence,Providence,Biotechnology,Cleantech / Semiconductors
40134,/organization/moat,/funding-round/2d90f3d34a0f539e4fe40cc7a2b97c85,venture,13000000.0,/organization/moat,Moat,http://www.moat.com,Advertising|Creative|Displays|Search,operating,USA,NY,New York City,New York,Advertising,"Social, Finance, Analytics, Advertising"
40147,/organization/mobcrush-2,/funding-round/df12443351d4afd84f2323392c4dfc97,venture,11000000.0,/organization/mobcrush-2,Mobcrush,http://www.mobcrush.com/,Android|iOS|Mobile Games|Video Streaming,operating,USA,CA,Los Angeles,Los Angeles,Android,"Social, Finance, Analytics, Advertising"
40158,/organization/mobeam,/funding-round/d0608c6fe546bcfeb084757417b06045,venture,6200000.0,/organization/mobeam,MoBeam,http://www.mobeam.com,Mobile,operating,USA,CA,SF Bay Area,Palo Alto,Mobile,"News, Search and Messaging"
40162,/organization/mobee,/funding-round/da68b4d4fb87eeabcb3c9344ebf264b7,venture,5000000.0,/organization/mobee,Mobee,http://www.getmobee.com,Analytics|Crowdsourcing,operating,USA,MA,Boston,Boston,Analytics,"Social, Finance, Analytics, Advertising"
40197,/organization/mobile-366,/funding-round/7a108695da2bacba41daf37fc13cd419,venture,8653237.0,/organization/mobile-366,Mobile,http://mobile.co,Internet,operating,USA,MA,Boston,Cambridge,Internet,"News, Search and Messaging"
40198,/organization/mobile-accord,/funding-round/cabfb1eb5ba0f9f44b5ec765a270acb3,venture,6600000.0,/organization/mobile-accord,Mobile Accord,http://mobileaccord.com,E-Commerce,acquired,USA,CO,Denver,Denver,E-Commerce,Others
40203,/organization/mobile-armor,/funding-round/2780d3517a1327074c74bf9d32cb2e68,venture,6000000.0,/organization/mobile-armor,Mobile Armor,http://www.mobilearmor.com,Security,acquired,USA,MO,St. Louis,St Louis,Security,Others
40214,/organization/mobile-content-networks,/funding-round/280149e126239a43b409bf1c87b4dd38,venture,10000000.0,/organization/mobile-content-networks,Mobile Content Networks,http://www.mcn-inc.com,Mobile,operating,USA,CA,SF Bay Area,San Mateo,Mobile,"News, Search and Messaging"
40215,/organization/mobile-content-networks,/funding-round/5fcdc3c931733a8e95d611d76d8b8d21,venture,6000000.0,/organization/mobile-content-networks,Mobile Content Networks,http://www.mcn-inc.com,Mobile,operating,USA,CA,SF Bay Area,San Mateo,Mobile,"News, Search and Messaging"
40228,/organization/mobile-iron,/funding-round/9659df6aeefdb681c69ba27b017b7865,venture,10976725.0,/organization/mobile-iron,Mobile Iron,http://mobileiron.com,Mobile,operating,USA,CA,SF Bay Area,Mountain View,Mobile,"News, Search and Messaging"
40230,/organization/mobile-labs,/funding-round/e20f6e25fec2b9a0cb1dde55a2f4e90a,venture,7501113.0,/organization/mobile-labs,Mobile Labs,http://mobilelabsinc.com/,Mobile|Mobile Software Tools,operating,USA,GA,Atlanta,Atlanta,Mobile,"News, Search and Messaging"
40241,/organization/mobile-posse,/funding-round/8fee3e1e20c3c24739b1e79805ec560c,venture,10000000.0,/organization/mobile-posse,Mobile Posse,http://www.mobileposse.com,Advertising|App Marketing|Market Research|Messaging,operating,USA,VA,"Washington, D.C.",Mclean,Advertising,"Social, Finance, Analytics, Advertising"
40242,/organization/mobile-posse,/funding-round/9973a18e4b6a3284b1429312359ce54f,venture,5000000.0,/organization/mobile-posse,Mobile Posse,http://www.mobileposse.com,Advertising|App Marketing|Market Research|Messaging,operating,USA,VA,"Washington, D.C.",Mclean,Advertising,"Social, Finance, Analytics, Advertising"
40260,/organization/mobileaccess-networks,/funding-round/314eee63a2ecf7319d87f05b7401c03b,venture,7000000.0,/organization/mobileaccess-networks,MobileAccess Networks,http://www.mobileaccess.com,Mobile,acquired,USA,VA,"Washington, D.C.",Vienna,Mobile,"News, Search and Messaging"
40262,/organization/mobileaccess-networks,/funding-round/bf8ab1a65e91bf4a4420c114e87d2a54,venture,6000000.0,/organization/mobileaccess-networks,MobileAccess Networks,http://www.mobileaccess.com,Mobile,acquired,USA,VA,"Washington, D.C.",Vienna,Mobile,"News, Search and Messaging"
40263,/organization/mobileaccess-networks,/funding-round/d205bf8998b57cb8ac9c4f338ab7a95f,venture,11000000.0,/organization/mobileaccess-networks,MobileAccess Networks,http://www.mobileaccess.com,Mobile,acquired,USA,VA,"Washington, D.C.",Vienna,Mobile,"News, Search and Messaging"
40265,/organization/mobileaware,/funding-round/4317252b6951ebe59aaeb4cba5bb09ac,venture,6960000.0,/organization/mobileaware,MobileAware,http://www.mobileaware.com,Internet|Mobile|Software|Startups,operating,USA,MA,Boston,Boston,Internet,"News, Search and Messaging"
40271,/organization/mobileday,/funding-round/9f016cd9904c5b428e9b7d531777923a,venture,6000000.0,/organization/mobileday,MobileDay,http://www.mobileday.com,Android|iPhone|Mobile|Productivity Software,operating,USA,CO,Denver,Boulder,Android,"Social, Finance, Analytics, Advertising"
40280,/organization/mobileiron,/funding-round/6d126d7530c4cd2ce4344268421dfabe,venture,8800000.0,/organization/mobileiron,MobileIron,http://www.mobileiron.com,Apps|Mobile|Mobile Devices|Mobile Security,ipo,USA,CA,SF Bay Area,Mountain View,Apps,"News, Search and Messaging"
40282,/organization/mobileiron,/funding-round/99c9ced609ec47b0189c9ac35c63c016,venture,11000000.0,/organization/mobileiron,MobileIron,http://www.mobileiron.com,Apps|Mobile|Mobile Devices|Mobile Security,ipo,USA,CA,SF Bay Area,Mountain View,Apps,"News, Search and Messaging"
40288,/organization/mobilengine,/funding-round/e96426db329e5bacb29589e5628106f7,venture,5000000.0,/organization/mobilengine,Mobilengine,http://www.mobilengine.com,Enterprise Application|Mobile|Mobile Enterprise|Mobile Software Tools|PaaS|SaaS,operating,USA,MA,Boston,Boston,Enterprise Application,Others
40293,/organization/mobileroi,/funding-round/a2c8e84fc23e0918013fb2eccf72089d,venture,5000000.0,/organization/mobileroi,MobileROI,http://mobileroi.com/,Artificial Intelligence|Cloud Data Services|Marketing Automation|Mobile Commerce|Predictive Analytics,operating,USA,NY,New York City,New York,Artificial Intelligence,"Social, Finance, Analytics, Advertising"
40297,/organization/mobilespaces,/funding-round/370a7dd005863dcba7d30d30a4edb8c1,venture,8600000.0,/organization/mobilespaces,MobileSpaces,http://mobilespaces.com,Cloud Computing|Enterprises|Mobile|Mobile Devices|Security,acquired,USA,MD,"Washington, D.C.",Silver Spring,Cloud Computing,"News, Search and Messaging"
40302,/organization/mobileum,/funding-round/50d34b81fe37b5ca3565e7fb3f3cb86a,venture,14000000.0,/organization/mobileum,Mobileum,http://www.mobileum.com,Mobile,operating,USA,CA,SF Bay Area,San Jose,Mobile,"News, Search and Messaging"
40310,/organization/mobileworks,/funding-round/eed5cda118f23b678118ed1b2e39fffd,venture,6000000.0,/organization/mobileworks,LeadGenius,https://leadgenius.com,Crowdsourcing|Enterprise Software|Lead Generation|Outsourcing|Sales and Marketing|Sales Automation,operating,USA,CA,SF Bay Area,Berkeley,Crowdsourcing,"Social, Finance, Analytics, Advertising"
40314,/organization/mobilitec,/funding-round/2dc956a4ee24a3680624d2f92a5a6075,venture,12100000.0,/organization/mobilitec,Mobilitec,,Software,operating,USA,CA,SF Bay Area,San Mateo,Software,Others
40333,/organization/mobilygen,/funding-round/c41637a66377d964345c2eb9a6357252,venture,10000000.0,/organization/mobilygen,Mobilygen,,Semiconductors,operating,USA,CA,SF Bay Area,Santa Clara,Semiconductors,Cleantech / Semiconductors
40348,/organization/mobiquity,/funding-round/1427f2d20a22c96ead89e5d7185024f0,venture,5000000.0,/organization/mobiquity,Mobiquity,http://mobiquityinc.com,Mobile,operating,USA,MA,Boston,Wellesley,Mobile,"News, Search and Messaging"
40349,/organization/mobiquity,/funding-round/248ceab7340bec32a04dede0d3207140,venture,12000000.0,/organization/mobiquity,Mobiquity,http://mobiquityinc.com,Mobile,operating,USA,MA,Boston,Wellesley,Mobile,"News, Search and Messaging"
40351,/organization/mobiquity,/funding-round/7b652e5bceb85c61791dff22c45f7f53,venture,5000000.0,/organization/mobiquity,Mobiquity,http://mobiquityinc.com,Mobile,operating,USA,MA,Boston,Wellesley,Mobile,"News, Search and Messaging"
40353,/organization/mobiquity,/funding-round/be3ba5af4b989de5779e1c09dce71b21,venture,5000000.0,/organization/mobiquity,Mobiquity,http://mobiquityinc.com,Mobile,operating,USA,MA,Boston,Wellesley,Mobile,"News, Search and Messaging"
40354,/organization/mobiquity-technologies,/funding-round/220021429bc7c3aca0b94bedc711bbb6,venture,6428600.0,/organization/mobiquity-technologies,Mobiquity Technologies,http://mobiquitytechnologies.com,Software,ipo,USA,NY,Long Island,Garden City,Software,Others
